adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,urlAddr,yadmNm,yadmNpayCdNm,ykiho
99991231,20250903,11,종합병원,30000,EB4550001,초음파검사료(진단초음파)/복부-여성생식기 초음파/일반,210004,부산진구,210000,부산,1181,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(GY)산전 Sono,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,825000,RZ5150000,처치 및 수술료(비뇨기)/이식형 결찰사를 이용한 전립선 결찰,210004,부산진구,210000,부산,524,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,이식형 결찰사를 이용한 전립선 결찰,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,65000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,210004,부산진구,210000,부산,617,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,소아언어초기평가[언어문제해결력],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4620000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발가락 ",210004,부산진구,210000,부산,160,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,근골격-관절초음파-발가락(편측),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,134020,EB4220000,"초음파검사료(진단초음파)/흉부-흉벽,흉막,늑골 등 초음파",210004,부산진구,210000,부산,1174,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,"흉벽,흉막,늑골 등 초음파",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4610000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/손가락 ",210004,부산진구,210000,부산,157,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,근골격-관절초음파-손가락(편측),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,90000,EB4510001,초음파검사료(진단초음파)/복부-남성생식기 초음파/전립선·정낭,210004,부산진구,210000,부산,336,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(URO)Prostate Sono,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,45000,CZ2460000,검체검사료/허혈성 변형 알부민 검사,210004,부산진구,210000,부산,787,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,허혈성 변형 알부민 검사,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE2150000,자기공명영상진단료(MRI-기본검사)/근골격계-견관절/조영제 주입 전·후 촬영 판독,210004,부산진구,210000,부산,962,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Shoulder MRI(Enhance)-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1170000,자기공명영상진단료(MRI-기본검사)/근골격계-수관절/일반,210004,부산진구,210000,부산,297,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Wrist MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1150000,자기공명영상진단료(MRI-기본검사)/근골격계-견관절/일반,210004,부산진구,210000,부산,295,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Shoulder MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,10000,NZ0110000,정신요법료/정신분석적 정신치료,210004,부산진구,210000,부산,1013,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,정신분석적 정신치료1,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,100000,EB4570001,초음파검사료(진단초음파)/복부-여성생식기 초음파/정밀,210004,부산진구,210000,부산,904,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,여성생식기 초음파-정밀,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20251114,11,종합병원,350000,BF0100AJ,"치료재료/척추경막외 유착방지제/ARTQ, COVER SEAL",210004,부산진구,210000,부산,1347,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,ART Q 3ml,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1230000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 하지/일반,210004,부산진구,210000,부산,205,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Foot MRI,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,20000,EZ8480000,기능 검사료(알레르기 검사)/경구 음식물유발시험과 경구 약물유발시험검사,210004,부산진구,210000,부산,620,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(복잡)경구 음식물유발시험,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,100000,490100000,한방 시술 및 처치료/약침술/경혈,210004,부산진구,210000,부산,1356,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,약침 - 산삼약침 10,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,181,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,근골격계SONO,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1030001,자기공명영상진단료(MRI-기본검사)/두경부-안면/일반,210004,부산진구,210000,부산,1298,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Face MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,60000,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,183,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,[RM용]근골격계SONO,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,65000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,210004,부산진구,210000,부산,474,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,소아언어초기평가[PRES],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1200000,자기공명영상진단료(MRI-기본검사)/근골격계-슬관절/일반,210004,부산진구,210000,부산,300,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Knee MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,UW609F350,치과의 보철료/크라운/Zirconia,210004,부산진구,210000,부산,1109,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,크라운[지르코니아],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20251114,11,종합병원,270000,BM2104JO,"치료재료/척추경막외 유착방지제/GUARDIX-SP(가딕스-SP),GUARDHEAL(가드힐)",210004,부산진구,210000,부산,1101,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,GUARDIX-SP 1.5g,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,210004,부산진구,210000,부산,230,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,진료기록부복사[추가장당],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4660000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/견관절",210004,부산진구,210000,부산,167,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,근골격-관절초음파-견관절(편측),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,3000000,BL6051VY,치료재료/연골 결손 환자에서의 자가 골수 줄기 세포 치료술용/CHONDRO-GIDE,210004,부산진구,210000,부산,712,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,CHONDRO-GIDE,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE2160000,자기공명영상진단료(MRI-기본검사)/근골격계-주관절/조영제 주입 전·후 촬영 판독,210004,부산진구,210000,부산,964,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Elbow MRI(Enhance)-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,178,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Lower leg Sono (하퇴부),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1190000,자기공명영상진단료(MRI-기본검사)/근골격계-천장골관절/일반,210004,부산진구,210000,부산,199,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Sacroiliac MRI,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,30000,490100000,한방 시술 및 처치료/약침술/경혈,210004,부산진구,210000,부산,1353,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,약침 - 중성어혈 3,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,285000,BM2104JO,"치료재료/척추경막외 유착방지제/GUARDIX-SP(가딕스-SP),GUARDHEAL(가드힐)",210004,부산진구,210000,부산,1236,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,GUARDHEAL 3g,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,25000,3Z5202108,예방접종료/B형간염/유박스비 프리필드주 1.0mL,210004,부산진구,210000,부산,1085,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(비-예방)유박스B 프리필드주 1ml[B형간염],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,80000,EB4320000,초음파검사료(진단초음파)/심장-경흉부 심초음파/일반,210004,부산진구,210000,부산,639,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(신장협회용)Echo Cardiography,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,69080,EB4550001,초음파검사료(진단초음파)/복부-여성생식기 초음파/일반,210004,부산진구,210000,부산,890,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(GY)Free 초음파,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,120000,EB5020000,초음파검사료(진단초음파)/신경-중추신경계 초음파/척수,210004,부산진구,210000,부산,685,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,중추신경계 초음파-척수,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,100000,EZ9850000,초음파 검사료(유도 초음파)/수술 중 초음파,210004,부산진구,210000,부산,1191,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(CS)수술중 초음파-1,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,150000,UZ0050002,치과 처치· 수술료/광중합형 복합레진 충전/파절 등,210004,부산진구,210000,부산,576,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Resin[전치],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,90000,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,210004,부산진구,210000,부산,1364,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(심혈관 PICC용) Guide Sono (II),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,140000,MX1220000,이학요법료/도수치료,210004,부산진구,210000,부산,1203,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,골드 도수치료 [60분],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,20000,MZ0060000,이학요법료/언어치료,210004,부산진구,210000,부산,271,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,언어치료Ⅰ(단순:Simple speech therapy),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,2700000,OZ1110000,처치 및 수술료(코)/비밸브재건술,210004,부산진구,210000,부산,1021,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,비밸브재건술(3),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1230000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 하지/일반,210004,부산진구,210000,부산,304,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Sesamoid bone MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,200000,OZ3050000,처치 및 수술료(순환기)/초음파 유도하 혈관경화요법,210004,부산진구,210000,부산,1219,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Duplex Ultrasound Guided Sclerotherapy,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4680000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발목관절",210004,부산진구,210000,부산,169,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,근골격-관절초음파-발목관절(편측),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,20000,490100000,한방 시술 및 처치료/약침술/경혈,210004,부산진구,210000,부산,1354,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,약침 - 봉침 2,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1220000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 상지/일반,210004,부산진구,210000,부산,302,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Upper extremity MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,370000,HF1010000,자기공명영상진단료(MRI-특수검사)/확산,210004,부산진구,210000,부산,269,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,MRI Diffusion(확산)만-특수검사,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1110000,자기공명영상진단료(MRI-기본검사)/척추-요천추/일반,210004,부산진구,210000,부산,293,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,L-spine MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,847920,EB6120000,초음파 검사료(특수 초음파)/심장-심장내 초음파,210004,부산진구,210000,부산,1198,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Intracardiac Echocardiography,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,70000,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,179,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Foot Sono (발),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,35000,3Z5201201,예방접종료/일본뇌염/녹십자-세포배양일본뇌염백신주 0.4mL,210004,부산진구,210000,부산,1348,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,"(비-예방)세포배양일본뇌염백신주 [0.4mL, 보령 ]",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,15000,NZ0110000,정신요법료/정신분석적 정신치료,210004,부산진구,210000,부산,1014,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,정신분석적 정신치료2,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,370000,HF1020000,자기공명영상진단료(MRI-특수검사)/관류 [3차원자기공명영상 포함],210004,부산진구,210000,부산,319,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,MRI Perfusion(관류)만-특수검사3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,130000,EA0040000,"내시경, 천자 및 생검료 /진정내시경환자관리료 /Ⅳ",210004,부산진구,210000,부산,116,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,진정내시경 환자관리료 Ⅳ,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,35000,3Z5201301,예방접종료/일본뇌염/씨디.제박스,210004,부산진구,210000,부산,1063,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(비-예방)씨디제박스주0.5ml [일본뇌염],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,29000,3Z5201106,예방접종료/인플루엔자(독감)/지씨플루쿼드리밸런트프리필드시린지주,210004,부산진구,210000,부산,1323,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,독감예방접종(성인4가)-지씨플루쿼드리벨런트,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1070001,자기공명영상진단료(MRI-기본검사)/두경부-측두하악관절/일반,210004,부산진구,210000,부산,1305,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,TM joint MRI-촬영료(3.0이상),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,50000,EB4620000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발가락 ",210004,부산진구,210000,부산,663,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,[OS]근골격-관절초음파-발가락(편측),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1050001,자기공명영상진단료(MRI-기본검사)/두경부-안와/일반,210004,부산진구,210000,부산,1302,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Orbit MRI-촬영료(3.0이상),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,175020,EB4310000,초음파검사료(진단초음파)/심장-경흉부 심초음파/단순,210004,부산진구,210000,부산,1175,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,심장-경흉부 심초음파-단순,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,95500,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,1273,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,"근골격, 연부-연부조직 초음파-일반",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1230000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 하지/일반,210004,부산진구,210000,부산,305,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Foot MRI-3.0T,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,HE1060001,자기공명영상진단료(MRI-기본검사)/두경부-측두골/일반,210004,부산진구,210000,부산,1304,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,Temporal bone MRI-촬영료,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,20670,3Z5202106,예방접종료/B형간염/유박스비주 0.5mL,210004,부산진구,210000,부산,1087,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,(비-예방)유박스B주10㎍/0.5ml(소아용) [B형간염],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,100000,PDZ140002,제증명수수료/향후진료비추정서/천만원 이상,210004,부산진구,210000,부산,89,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,향후치료비추정서(천만원이상),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,600000,SZ6340000,처치 및 수술료(신경)/경피적 경막외강 신경성형술,210004,부산진구,210000,부산,108,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,경피적 경막외강 신경성형술 [요추],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
99991231,20250903,11,종합병원,1500000,PZ6120000,처치 및 수술료(내분비기)/증상이 있는 갑상선양성결절의 고주파열치료술,210004,부산진구,210000,부산,522,https://onhospital.org/page_Eyna32,의료법인 온그룹의료재단 온병원,갑상선 고주파 시술(1.0~2.0cm 미만),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
