adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,yadmNm,yadmNpayCdNm,ykiho,urlAddr
99991231,20250903,21,병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,110001,강남구,110000,서울,106,더드림병원,"의무기록사본(6매부터, 1장당)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,590000,HE1210000,자기공명영상진단료(MRI-기본검사)/근골격계-발목관절/일반,110001,강남구,110000,서울,54,더드림병원,(B) Ankle MRI,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,200000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,86,더드림병원,도수치료8[1일당],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,500000,BF0100QV,치료재료/척추경막외 유착방지제/디베리아(DBARRIA),110001,강남구,110000,서울,133,더드림병원,디베리아(Dbarria) 1.5ml,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,300000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,124,더드림병원,ESWT6,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,690000,HE2210000,자기공명영상진단료(MRI-기본검사)/근골격계-발목관절/조영제 주입 전·후 촬영 판독,110001,강남구,110000,서울,63,더드림병원,(B) Ankle MRI+E,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,130000,3Z5201701,예방접종료/폐렴구균/프리베나13주,110001,강남구,110000,서울,96,더드림병원,(B) 폐렴구균 예방접종(프리베나13주),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,100000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,85,더드림병원,도수치료7[1일당],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,20000,PDE010001,제증명수수료/영문진단서/일반,110001,강남구,110000,서울,23,더드림병원,영문진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,50000,MZ0070000,이학요법료/신장분사치료,110001,강남구,110000,서울,72,더드림병원,신장분사치료2,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,690000,HE2160000,자기공명영상진단료(MRI-기본검사)/근골격계-주관절/조영제 주입 전·후 촬영 판독,110001,강남구,110000,서울,64,더드림병원,(B) Elbow MRI+E,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,700000,BF0101VT,치료재료/척추경막외 유착방지제/하이배리(HIBARRY),110001,강남구,110000,서울,102,더드림병원,하이배리 3cc(유착방지제)*,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,590000,HE1110000,자기공명영상진단료(MRI-기본검사)/척추-요천추/일반,110001,강남구,110000,서울,9,더드림병원,(B) L-spine MRI,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,590000,HE1220000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 상지/일반,110001,강남구,110000,서울,61,더드림병원,(B) Hand MRI,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,690000,HE2150000,자기공명영상진단료(MRI-기본검사)/근골격계-견관절/조영제 주입 전·후 촬영 판독,110001,강남구,110000,서울,62,더드림병원,(B) Shoulder MRI+E,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,20000,PDZ080000,제증명수수료/병무용진단서,110001,강남구,110000,서울,15,더드림병원,병무용진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,250000,MZ0070000,이학요법료/신장분사치료,110001,강남구,110000,서울,77,더드림병원,신장분사치료7,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,30000,FZ6810000,기능 검사료(신경계 기능검사)/교감신경피부반응검사,110001,강남구,110000,서울,34,더드림병원,교감신경피부반응검사,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,100000,PDZ070003,제증명수수료/후유장애진단서,110001,강남구,110000,서울,14,더드림병원,후유장애진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,100000,MZ0070000,이학요법료/신장분사치료,110001,강남구,110000,서울,74,더드림병원,신장분사치료4,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,25000,CZ3940000,검체검사료/인플루엔자 A·B 바이러스항원검사[현장검사],110001,강남구,110000,서울,33,더드림병원,독감 항원 래피드검사(Influenza Kit),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,220000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,121,더드림병원,ESWT3-T,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,590000,HE1180000,자기공명영상진단료(MRI-기본검사)/근골격계-고관절/일반,110001,강남구,110000,서울,58,더드림병원,(B) Hip MRI,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,150000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,123,더드림병원,ESWT2-1,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,230000,EB4320000,초음파검사료(진단초음파)/심장-경흉부 심초음파/일반,110001,강남구,110000,서울,40,더드림병원,(B)SONO_심장(Echo doppler),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,150000,EZ9850000,초음파 검사료(유도 초음파)/수술 중 초음파,110001,강남구,110000,서울,42,더드림병원,(B)수술 중 초음파,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,30000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,78,더드림병원,도수치료0[1일당],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,170000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,120,더드림병원,ESWT2-T,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,3000,PDZ090007,제증명수수료/확인서/진료,110001,강남구,110000,서울,17,더드림병원,진료확인서 (1장당),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,220000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,116,더드림병원,도수치료3-T,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,150000,MY1420000,이학요법료/증식치료/사지관절부위,110001,강남구,110000,서울,87,더드림병원,증식치료 [사지관절부위]15@ Prolotherapy,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,590000,HE1160000,자기공명영상진단료(MRI-기본검사)/근골격계-주관절/일반,110001,강남구,110000,서울,55,더드림병원,(B) Elbow MRI,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,21,병원,2000000,SZ6340000,처치 및 수술료(신경)/경피적 경막외강 신경성형술,110001,강남구,110000,서울,3,더드림병원,경피적 경막외강 신경성형술(C-pen),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,http://thedream-gn.kr/page.php?pageIndex=170104
99991231,20250903,01,상급종합,83000,EZ9850000,초음파 검사료(유도 초음파)/수술 중 초음파,110001,강남구,110000,서울,764,연세대학교의과대학 강남세브란스병원,수술 중 초음파-초음파하 이중도관삽관확인(노985),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,239850,3Z5200303,예방접종료/대상포진/싱그릭스주,110001,강남구,110000,서울,1097,연세대학교의과대학 강남세브란스병원,싱그릭스주[대상포진바이러스백신(유전자재조합)] 50MCG/0.5ML/V,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,14000000,QZ9610002,처치 및 수술료(기타)/로봇 보조 수술 [시술시 소요재료 포함]-다빈치 기기/갑상선악성종양근치수술(갑상선암),110001,강남구,110000,서울,1070,연세대학교의과대학 강남세브란스병원,"다빈치 로봇수술(갑상선내분비외과,난이도 III,구강접근)(XI장비)(조961)",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,1800010,BJ4513LR,치료재료/관상동맥내 광학파 단층촬영용/DRAGONFLY CATHETER,110001,강남구,110000,서울,670,연세대학교의과대학 강남세브란스병원,C7 Dragonfly Imageing Catheter,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,125000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,42,연세대학교의과대학 강남세브란스병원,체외 충격파 치료[근골격계질환](조84),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,235000,EB5610000,초음파 검사료(유도 초음파)/유도초음파/Ⅰ,110001,강남구,110000,서울,705,연세대학교의과대학 강남세브란스병원,유도초음파(Ⅰ) - Breast Part,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,2400000,1Z9230002,"모발이식술료/모발이식술/500모~1,000모미만",110001,강남구,110000,서울,509,연세대학교의과대학 강남세브란스병원,"모발이식술[모발분리비포함]-500모~1,000모 미만",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,1900000,UB0010051,치과의 보철료/치과임플란트(1치당)/Zirconia,110001,강남구,110000,서울,598,연세대학교의과대학 강남세브란스병원,임플란트 수술(특),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20251110,01,상급종합,20000,PDZ010000,제증명수수료/진단서/일반,110001,강남구,110000,서울,77,연세대학교의과대학 강남세브란스병원,일반진단서,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,11176000,BTS01016,치료재료/동종진피(IMPLANT용-유방재건술용 제외)/IMPLANT ALLODERM(SELECT),110001,강남구,110000,서울,1327,연세대학교의과대학 강남세브란스병원,"동종진피 Implant AlloDerm SELECT(10*20,Thk,15191020)",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,1341430,BTS01016,치료재료/동종진피(IMPLANT용-유방재건술용 제외)/IMPLANT ALLODERM(SELECT),110001,강남구,110000,서울,1288,연세대학교의과대학 강남세브란스병원,ENT AlloDerm 3*7,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,1786396,BI0204TE,치료재료/조절성 인공수정체/TELEON MULTIFOCAL TORIC IOL GROUP,110001,강남구,110000,서울,665,연세대학교의과대학 강남세브란스병원,다초점인공수정체(Lentis Comfort Toric),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,150000,PDZ020002,제증명수수료/상해진단서/3주 이상,110001,강남구,110000,서울,98,연세대학교의과대학 강남세브란스병원,상해진단서(3주이상),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,215000,EZ9410000,"내시경, 천자 및 생검료 /약물유도 수면상기도 내시경검사 ",110001,강남구,110000,서울,756,연세대학교의과대학 강남세브란스병원,약물유도수면상기도내시경검사_대 (노940),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,77000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,110001,강남구,110000,서울,370,연세대학교의과대학 강남세브란스병원,음성언어평가(1회당)(노689),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,1950000,PZ6120000,처치 및 수술료(내분비기)/증상이 있는 갑상선양성결절의 고주파열치료술,110001,강남구,110000,서울,835,연세대학교의과대학 강남세브란스병원,경피적 갑상선결절 고주파 소파술(조612)(재료별도산정),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,14825480,BTS01024,치료재료/동종진피(IMPLANT용-유방재건술용 제외)/DERMACELL(MESHED/UNMESHED),110001,강남구,110000,서울,1330,연세대학교의과대학 강남세브란스병원,DERMACELL DCELL310,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,195000,EB4710000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/정밀 ",110001,강남구,110000,서울,317,연세대학교의과대학 강남세브란스병원,연부조직-정밀 초음파(도플러),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,490000,UW609F340,치과의 보철료/크라운/올세라믹,110001,강남구,110000,서울,849,연세대학교의과대학 강남세브란스병원,All Ceramic Crown,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,710000,HE1120000,자기공명영상진단료(MRI-기본검사)/척추-척추강/일반,110001,강남구,110000,서울,270,연세대학교의과대학 강남세브란스병원,척추강 MRI(기본),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20251110,01,상급종합,1548000,BC0301QT,치료재료/재조합골형성단백질(RHBMP-2) 함유 골이식재/NOVOSIS,110001,강남구,110000,서울,1305,연세대학교의과대학 강남세브란스병원,"Novosis  rhBMP-2 0.5mg, HA 0.5g",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,810000,HE1060001,자기공명영상진단료(MRI-기본검사)/두경부-측두골/일반,110001,강남구,110000,서울,917,연세대학교의과대학 강남세브란스병원,측두골 MRI(기본),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,2505547,BI0200EB,치료재료/조절성 인공수정체/ACRYSOF IQ PANOPTIX TORIC PRESBYOPIA CORRECTING IOLS,110001,강남구,110000,서울,1016,연세대학교의과대학 강남세브란스병원,Acrysof IQ Panoptix Toric Iols TFNT20,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,195000,EB4630000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/주관절",110001,강남구,110000,서울,334,연세대학교의과대학 강남세브란스병원,관절-주관절(편측) 초음파(도플러),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,750000,BI0200FD,치료재료/조절성 인공수정체/SYNTHESIS PLUS,110001,강남구,110000,서울,1106,연세대학교의과대학 강남세브란스병원,Synthesis Plus Aspheric Lens,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,495000,3Z2600001,검체검사료/비침습적 산전검사(NIPT),110001,강남구,110000,서울,861,연세대학교의과대학 강남세브란스병원,비침습적 산전스크리닝검사(NIPT),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,62000,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",110001,강남구,110000,서울,892,연세대학교의과대학 강남세브란스병원,초음파검사-연부조직[내분비내과]-복부지방측정,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,125000,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,110001,강남구,110000,서울,692,연세대학교의과대학 강남세브란스병원,단순초음파(Ⅱ)(paramarking),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20251110,01,상급종합,920000,HE1200000,자기공명영상진단료(MRI-기본검사)/근골격계-슬관절/일반,110001,강남구,110000,서울,277,연세대학교의과대학 강남세브란스병원,슬관절 MRI(기본),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,248110,BJ4311CC,치료재료/정맥류제거용/레이저식혈관성형술용카테터,110001,강남구,110000,서울,1146,연세대학교의과대학 강남세브란스병원,"레이저식 혈관성형술용 카테터 Blue,0.6Φ,18G",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,530000,EZ9850000,초음파 검사료(유도 초음파)/수술 중 초음파,110001,강남구,110000,서울,768,연세대학교의과대학 강남세브란스병원,수술중 경식도 심초음파 검사(본원수술실)(노985),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
99991231,20250903,01,상급종합,93000,EB4660000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/견관절",110001,강남구,110000,서울,341,연세대학교의과대학 강남세브란스병원,관절-견관절(편측) 초음파(도플러),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,https://gs.severance.healthcare/gs/patient-carer/guide/treatment-guide/unsupported.do
